ms_subclass,ms_zoning,lot_area,lot_shape,land_contour,lot_config,neighborhood,bldg_type,house_style,overall_qual,overall_cond,year_remod_add,roof_style,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmt_unf_sf,heating_qc,electrical,1st_flr_sf,2nd_flr_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_qual,fireplaces,garage_type,garage_finish,garage_area,paved_drive,wood_deck_sf,mo_sold,sale_type,saleprice,pool,porch,age
60,RL,15295,0,Lvl,Corner,CollgCr,1Fam,2Story,7,5,2002,Gable,VinylSd,VinylSd,BrkFace,254.0,4,3,PConc,4,3,2,6,762.0,98.0,5,4,1212,780,1992,1,0,2,1,3,4,2,Attchd,2,608.0,2,225,6,WD ,211000,0,1,11
60,RL,9109,3,Lvl,Inside,SawyerW,1Fam,2Story,7,5,1994,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,2,36.0,122.0,5,4,754,786,1540,1,0,2,1,3,4,0,Attchd,2,495.0,2,140,10,WD ,184000,0,1,15
90,RL,7018,3,Bnk,Inside,SawyerW,Duplex,1Story,5,5,1979,Gable,HdBoard,HdBoard,None,0.0,3,3,Slab,0,0,0,0,0.0,0.0,3,4,1535,0,1535,0,0,2,0,4,3,0,Attchd,1,400.0,2,0,6,WD ,118858,0,0,30
80,RL,14112,2,Lvl,Corner,NAmes,1Fam,SLvl,5,7,1964,Hip,Wd Sdng,HdBoard,BrkFace,86.0,3,3,PConc,3,3,3,6,1014.0,138.0,3,4,1152,0,1152,1,0,1,0,3,3,1,Attchd,2,484.0,2,227,4,WD ,180500,0,0,46
120,FV,3523,2,Lvl,Inside,Somerst,TwnhsE,1Story,8,5,2007,Gable,VinylSd,VinylSd,Stone,30.0,4,3,PConc,4,3,1,6,60.0,1081.0,5,4,1151,0,1151,1,0,2,0,2,4,0,Attchd,3,484.0,2,0,2,New,166000,0,1,1
80,RL,15312,3,Lvl,Inside,Sawyer,1Fam,SLvl,6,5,1960,Hip,Wd Sdng,Wd Sdng,BrkFace,54.0,3,3,CBlock,3,3,3,4,588.0,550.0,5,4,1138,0,1138,0,1,1,0,3,3,1,Attchd,2,480.0,2,0,3,COD,148000,0,1,49
20,RL,7450,2,Lvl,Inside,NAmes,1Fam,1Story,5,5,1956,Hip,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,3,438.0,250.0,4,4,1074,0,1074,0,0,1,0,2,4,1,Detchd,1,396.0,2,0,1,WD ,124000,0,1,51
120,RL,7313,3,Lvl,Inside,NridgHt,TwnhsE,1Story,9,5,2005,Hip,MetalSd,MetalSd,BrkFace,246.0,5,3,PConc,5,3,1,6,1153.0,408.0,5,4,1561,0,1561,1,0,2,0,2,5,1,Attchd,3,556.0,2,203,8,WD ,277500,0,1,2
60,RL,10019,2,Lvl,Inside,NoRidge,1Fam,2Story,8,5,1995,Hip,VinylSd,VinylSd,BrkFace,397.0,4,3,PConc,4,3,1,5,527.0,815.0,5,4,1358,1368,2726,0,0,2,1,4,4,1,Attchd,2,725.0,2,307,6,WD ,350000,0,1,11
20,RL,15401,2,HLS,CulDSac,StoneBr,1Fam,1Story,9,5,2004,Hip,VinylSd,VinylSd,BrkFace,296.0,5,3,PConc,5,3,4,6,1337.0,547.0,5,4,1884,0,1884,1,0,2,0,2,5,1,Attchd,3,670.0,2,214,9,WD ,387000,0,1,4
30,RL,9098,2,Lvl,Inside,Edwards,1Fam,1Story,4,7,2002,Gable,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,2,5,348.0,180.0,5,4,605,0,605,1,0,1,0,2,3,0,NA,0,0.0,0,0,7,WD ,86000,0,1,87
20,RL,16280,3,Lvl,Inside,Veenker,1Fam,1Story,8,9,2007,Gable,VinylSd,VinylSd,None,0.0,5,5,CBlock,4,5,2,6,1044.0,0.0,5,4,1671,0,1671,1,0,3,0,3,5,1,Attchd,2,550.0,2,280,5,WD ,290000,0,1,32
30,C (all),9392,3,Lvl,Corner,IDOTRR,1Fam,1Story,3,3,1950,Mansard,AsbShng,AsbShng,None,0.0,3,2,CBlock,2,3,1,1,0.0,245.0,3,4,797,0,797,0,0,1,0,2,3,0,NA,0,0.0,0,0,9,WD ,44000,0,1,109
60,RL,12209,2,Lvl,CulDSac,Mitchel,1Fam,2Story,6,5,2002,Gable,VinylSd,VinylSd,None,0.0,3,3,PConc,5,3,1,5,690.0,114.0,5,4,804,1157,1961,1,0,2,1,3,4,1,BuiltIn,3,560.0,2,125,6,WD ,215000,0,1,8
190,RL,13110,2,Lvl,Corner,NWAmes,2fmCon,1Story,5,6,1972,Gable,Plywood,Plywood,BrkFace,144.0,3,3,CBlock,4,3,1,6,962.0,191.0,5,4,1193,0,1193,1,0,2,0,2,3,0,Attchd,3,501.0,2,140,7,WD ,146500,0,1,34
160,FV,2651,3,Lvl,FR2,Somerst,Twnhs,2Story,7,5,2000,Gable,MetalSd,MetalSd,None,0.0,4,3,PConc,4,3,1,6,641.0,32.0,5,4,673,709,1382,1,0,2,1,3,4,0,Detchd,1,490.0,2,153,4,WD ,165000,0,1,6
50,RM,8520,3,Lvl,Inside,OldTown,1Fam,1.5Fin,6,7,1950,Gable,Stucco,Stucco,None,0.0,3,4,BrkTil,3,3,1,3,168.0,0.0,3,4,1664,862,2526,0,0,2,0,5,4,1,Detchd,1,216.0,2,88,8,CWD,136000,0,1,91
20,RL,39384,2,Low,CulDSac,NAmes,1Fam,1Story,6,6,1957,Gable,Wd Sdng,Wd Sdng,Stone,902.0,3,3,CBlock,4,3,4,5,1110.0,595.0,5,4,1390,0,1390,1,0,1,1,1,5,2,Attchd,1,550.0,2,0,10,WD ,252000,0,1,49
160,RL,2628,3,Lvl,Inside,NridgHt,Twnhs,2Story,7,5,2003,Gable,VinylSd,Wd Shng,Stone,106.0,4,3,PConc,4,3,1,1,0.0,764.0,5,4,764,862,1626,0,0,2,1,2,4,0,BuiltIn,2,474.0,2,0,6,WD ,175500,0,1,7
70,RM,6406,3,Lvl,Inside,OldTown,1Fam,2Story,5,6,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,5,421.0,269.0,3,3,868,690,1558,0,0,1,1,3,3,1,Detchd,1,400.0,2,0,10,WD ,150000,0,1,70
20,RL,12342,2,Lvl,Inside,NAmes,1Fam,1Story,5,5,1978,Hip,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,1,0.0,978.0,3,4,1422,0,1422,0,0,1,0,3,3,1,Attchd,2,286.0,2,0,8,WD ,139900,0,1,47
50,RM,6240,3,Lvl,Inside,BrkSide,1Fam,1.5Fin,5,7,1992,Gable,MetalSd,MetalSd,None,0.0,3,3,PConc,3,3,1,1,0.0,1078.0,3,4,1128,445,1573,0,0,2,0,3,3,1,Detchd,1,360.0,1,0,6,WD ,162900,0,0,78
20,RL,10000,2,Lvl,Corner,NAmes,1Fam,1Story,6,6,1962,Hip,Wd Sdng,Wd Sdng,BrkFace,261.0,3,3,CBlock,3,3,1,1,0.0,1116.0,3,4,1116,0,1116,0,0,1,1,3,3,0,Attchd,1,440.0,2,0,2,WD ,160000,0,1,48
20,RL,9000,3,Lvl,Corner,Sawyer,1Fam,1Story,2,2,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,3,3,Slab,0,0,0,0,0.0,0.0,2,4,660,0,660,0,0,1,0,2,2,0,NA,0,0.0,0,0,6,WD ,63900,0,1,62
20,RL,11088,3,Lvl,Inside,NWAmes,1Fam,1Story,6,5,1998,Gable,HdBoard,HdBoard,BrkFace,144.0,3,3,PConc,3,3,1,5,832.0,308.0,4,4,1707,0,1707,0,0,2,0,3,3,1,Attchd,3,479.0,2,0,5,WD ,184000,0,0,31
20,RL,17755,3,Lvl,Inside,Edwards,1Fam,1Story,5,4,1959,Gable,HdBoard,Plywood,BrkFace,132.0,3,3,CBlock,3,3,1,4,176.0,1290.0,3,4,1466,0,1466,0,0,1,1,3,2,2,Attchd,3,528.0,2,0,11,WD ,149900,0,1,47
120,FV,4765,2,Lvl,Inside,Somerst,TwnhsE,1Story,9,5,2000,Hip,MetalSd,MetalSd,BrkFace,260.0,4,3,PConc,4,3,3,6,1027.0,587.0,5,4,1638,0,1638,1,0,2,0,2,5,1,Attchd,3,495.0,2,230,7,WD ,300000,0,1,8
190,RL,10532,3,Lvl,Corner,ClearCr,1Fam,1Story,5,3,1960,Flat,Plywood,Plywood,Stone,275.0,3,3,CBlock,3,3,2,3,988.0,0.0,4,4,1721,0,1721,1,0,2,0,3,3,2,Basment,1,626.0,2,50,12,WD ,145000,0,1,48
60,RL,15426,2,Lvl,Inside,CollgCr,1Fam,2Story,6,5,1997,Gable,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,6,821.0,107.0,5,4,928,836,1764,1,0,2,1,3,4,0,Attchd,2,470.0,2,276,8,WD ,231500,0,1,12
30,RL,13907,3,Lvl,Inside,Edwards,1Fam,1Story,5,6,1969,Gable,WdShing,Wd Shng,None,0.0,3,3,CBlock,3,3,1,4,290.0,706.0,5,4,996,0,996,1,0,1,0,3,3,1,NA,0,0.0,2,144,7,WD ,108000,0,0,68
20,RL,8750,3,Lvl,Inside,NAmes,1Fam,1Story,5,5,1956,Gable,BrkFace,BrkFace,None,0.0,3,3,CBlock,3,3,1,3,435.0,565.0,3,4,1202,0,1202,0,1,1,0,3,3,0,Attchd,2,304.0,2,0,11,COD,120000,0,1,53
20,RL,9945,2,Lvl,Inside,Sawyer,1Fam,1Story,5,5,1961,Hip,Wd Sdng,Wd Sdng,BrkFace,57.0,3,3,CBlock,3,3,1,3,827.0,161.0,3,4,988,0,988,1,0,1,0,3,3,0,Detchd,1,572.0,2,0,10,WD ,128500,0,0,46
30,RM,8960,3,Lvl,Inside,OldTown,1Fam,1Story,5,6,1950,Gable,WdShing,Wd Shng,None,0.0,3,3,CBlock,3,3,1,1,0.0,1008.0,4,3,1028,0,1028,0,0,1,0,2,3,1,Detchd,1,360.0,2,0,3,WD ,115000,0,1,83
50,RM,3500,3,Lvl,Inside,OldTown,1Fam,1.5Fin,5,7,1950,Gable,AsbShng,AsbShng,None,0.0,3,3,CBlock,3,3,1,2,312.0,408.0,3,4,720,564,1284,0,0,1,1,2,3,0,Detchd,1,240.0,2,0,4,WD ,110000,0,1,62
60,RL,24572,2,Lvl,CulDSac,Veenker,1Fam,2Story,9,3,1977,Mansard,Wd Sdng,Wd Sdng,BrkFace,1050.0,4,4,CBlock,4,3,1,6,410.0,584.0,3,4,1599,1345,2944,0,0,2,2,3,4,1,Attchd,2,864.0,2,140,6,WD ,150000,0,1,31
60,RL,9056,2,Lvl,Inside,Gilbert,1Fam,2Story,8,5,2004,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,5,4,3,1,0.0,707.0,5,4,707,707,1414,0,0,2,1,3,4,1,Attchd,3,403.0,2,100,10,WD ,178000,0,1,2
70,RL,12320,2,HLS,Inside,Crawfor,1Fam,2Story,7,7,1990,Gable,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,1,0.0,637.0,5,4,959,650,1609,0,0,1,1,3,4,2,2Types,1,579.0,2,0,5,WD ,199500,0,1,74
60,RL,8238,2,Lvl,Inside,Gilbert,1Fam,2Story,6,5,1998,Gable,VinylSd,VinylSd,None,0.0,3,3,PConc,3,3,1,6,700.0,113.0,5,4,813,712,1525,1,0,2,1,3,3,1,Attchd,3,400.0,2,421,5,WD ,183500,0,1,9
80,RM,6000,3,Lvl,Inside,IDOTRR,1Fam,SLvl,5,5,1967,Hip,HdBoard,Plywood,None,0.0,2,3,CBlock,4,3,2,3,257.0,367.0,5,4,1092,564,1656,0,0,1,1,3,3,1,Attchd,1,288.0,2,0,7,WD ,126000,0,1,41
120,RL,2529,3,Lvl,Inside,NPkVill,Twnhs,1Story,7,6,1977,Gable,Plywood,Brk Cmn,None,0.0,3,3,CBlock,4,3,1,5,378.0,677.0,2,4,1055,0,1055,0,0,2,0,2,3,0,Attchd,1,440.0,2,0,9,WD ,148500,0,1,31
60,RL,10800,3,Lvl,Inside,OldTown,1Fam,2Story,5,7,2006,Gable,VinylSd,VinylSd,None,0.0,3,4,BrkTil,3,3,1,1,0.0,676.0,5,4,676,676,1352,0,1,2,0,4,4,0,Detchd,1,720.0,2,187,8,WD ,149000,0,1,70
160,RL,2349,3,Lvl,Inside,NPkVill,Twnhs,2Story,6,5,1977,Gable,Plywood,Brk Cmn,None,0.0,3,3,CBlock,4,3,1,5,389.0,466.0,3,4,855,601,1456,0,0,2,1,3,3,1,Attchd,1,440.0,2,0,5,WD ,137900,0,1,32
120,RL,10846,2,Lvl,CulDSac,Veenker,TwnhsE,1Story,8,5,1993,Gable,BrkFace,BrkFace,None,0.0,4,3,PConc,4,3,4,6,1619.0,100.0,5,4,1719,0,1719,2,0,1,1,1,4,2,Attchd,3,473.0,2,122,5,Con,324000,0,1,15
30,RL,5604,3,Lvl,Inside,Edwards,1Fam,1Story,5,6,1950,Gable,Stucco,Stucco,None,0.0,3,3,CBlock,3,3,1,3,468.0,396.0,3,3,864,0,864,1,0,1,0,2,3,0,NA,0,0.0,2,0,4,WD ,98000,0,1,83
160,RM,1680,3,Lvl,Inside,BrDale,Twnhs,2Story,6,5,1973,Gable,HdBoard,HdBoard,BrkFace,359.0,3,3,CBlock,3,3,1,2,458.0,25.0,3,4,483,504,987,0,1,1,1,2,3,0,Detchd,1,264.0,2,52,2,WD ,103400,0,0,35
50,RL,6342,3,Lvl,Inside,Sawyer,1Fam,1.5Fin,5,8,1996,Gable,VinylSd,VinylSd,None,0.0,3,4,CBlock,3,3,1,1,0.0,780.0,4,4,780,240,1020,0,0,1,0,2,3,0,NA,0,0.0,0,0,5,WD ,94000,0,1,135
120,RL,4590,3,Lvl,Inside,NridgHt,Twnhs,1Story,8,5,2006,Gable,VinylSd,VinylSd,Stone,108.0,4,3,PConc,4,4,2,6,24.0,1530.0,5,4,1554,0,1554,0,0,2,0,2,4,1,Attchd,2,627.0,2,156,8,WD ,209500,0,1,1
60,RL,18062,2,HLS,CulDSac,StoneBr,1Fam,2Story,10,5,2006,Hip,CemntBd,CmentBd,BrkFace,662.0,5,3,PConc,5,3,4,1,0.0,1528.0,5,4,1528,1862,3390,0,0,3,1,5,5,1,BuiltIn,3,758.0,2,204,9,New,545224,0,1,0
70,RM,12900,3,Lvl,Inside,OldTown,1Fam,2Story,6,8,2009,Gable,Wd Sdng,Wd Sdng,None,0.0,4,4,PConc,3,3,1,1,0.0,780.0,5,4,780,780,1560,0,0,1,1,3,4,0,NA,0,0.0,0,344,5,WD ,159900,0,1,98
20,RL,19138,3,Lvl,Corner,Gilbert,1Fam,1Story,4,5,1951,Gable,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,3,1,2,120.0,744.0,5,4,864,0,864,0,0,1,0,2,3,0,Detchd,1,400.0,2,0,6,WD ,141000,0,0,59
60,RL,8658,2,Lvl,Inside,Gilbert,1Fam,2Story,6,5,2000,Gable,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,5,732.0,250.0,5,4,1008,881,1889,0,0,2,1,3,3,1,Attchd,3,431.0,2,0,4,WD ,215000,0,0,6
20,RL,6897,2,Lvl,Corner,Sawyer,1Fam,1Story,5,8,2010,Gable,HdBoard,HdBoard,None,0.0,3,4,CBlock,3,3,1,5,659.0,381.0,5,4,1040,0,1040,1,0,1,1,3,3,0,Detchd,1,260.0,2,0,4,WD ,127000,0,1,48
20,RL,9525,3,Lvl,Inside,Edwards,1Fam,1Story,5,7,1998,Gable,WdShing,Wd Shng,None,0.0,3,3,CBlock,3,3,3,4,954.0,218.0,3,4,1172,0,1172,1,0,1,0,3,3,0,Attchd,3,366.0,2,240,6,WD ,128000,0,0,56
20,FV,12853,2,Lvl,Inside,Somerst,1Fam,1Story,8,5,2010,Gable,CemntBd,CmentBd,None,0.0,4,3,PConc,5,1,1,6,1032.0,610.0,5,4,1418,0,1418,1,0,1,1,1,4,1,Attchd,2,852.0,2,160,4,New,267916,0,1,0
50,RM,6240,3,Lvl,Inside,BrkSide,1Fam,1.5Fin,6,6,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,2,1,2,425.0,459.0,3,3,959,408,1367,0,0,1,0,3,3,1,Detchd,1,560.0,2,0,11,WD ,127500,0,1,76
85,RL,7301,3,Lvl,Corner,Edwards,1Fam,SFoyer,7,5,2003,Gable,HdBoard,HdBoard,BrkFace,500.0,4,3,Slab,0,0,0,0,0.0,0.0,5,4,495,1427,1922,0,0,3,0,4,4,1,BuiltIn,2,672.0,2,0,7,ConLD,198500,0,1,6
20,RL,12090,2,Lvl,Inside,NWAmes,1Fam,1Story,6,6,1981,Gable,MetalSd,MetalSd,BrkFace,210.0,3,4,CBlock,4,3,1,6,588.0,606.0,3,4,1422,0,1422,0,0,2,0,3,4,1,Attchd,3,576.0,2,276,6,WD ,175500,0,0,27
60,RL,8826,3,Lvl,Inside,CollgCr,1Fam,2Story,7,5,2000,Gable,VinylSd,VinylSd,BrkFace,144.0,4,3,PConc,4,3,1,6,841.0,144.0,5,4,985,857,1842,1,0,2,1,3,4,1,Attchd,3,486.0,2,193,7,WD ,217500,0,1,7
50,RM,8094,3,Lvl,Inside,OldTown,1Fam,1.5Fin,4,5,1950,Gable,MetalSd,MetalSd,None,0.0,3,2,CBlock,3,3,1,1,0.0,888.0,5,4,888,1074,1962,0,0,1,1,4,3,1,Detchd,1,572.0,2,160,6,WD ,149500,0,1,95
20,RL,10710,3,Lvl,Inside,NAmes,1Fam,1Story,5,7,2004,Hip,HdBoard,HdBoard,BrkFace,165.0,4,3,PConc,3,3,1,4,644.0,220.0,5,4,1120,0,1120,0,1,1,0,3,3,1,Attchd,2,656.0,2,0,7,WD ,148800,0,1,43
60,RL,16056,2,Lvl,Inside,StoneBr,1Fam,2Story,9,5,2006,Hip,CemntBd,CmentBd,Stone,208.0,4,3,PConc,5,3,3,6,240.0,1752.0,5,4,1992,876,2868,0,0,3,1,4,5,1,BuiltIn,3,716.0,2,214,7,New,556581,0,1,1
20,RL,8400,3,Lvl,Inside,NAmes,1Fam,1Story,6,3,1957,Hip,BrkFace,BrkFace,None,0.0,3,3,CBlock,3,3,1,5,189.0,628.0,4,4,1478,0,1478,1,0,1,1,3,3,2,Attchd,2,442.0,2,114,6,WD ,156500,0,1,52
60,RL,11250,3,Lvl,Corner,CollgCr,1Fam,2Story,7,5,1996,Gable,VinylSd,VinylSd,None,0.0,4,4,PConc,4,4,3,6,685.0,245.0,5,4,950,1045,1995,1,0,2,1,4,4,1,Attchd,2,610.0,2,275,7,WD ,237000,0,1,11
20,RL,7535,2,Lvl,Inside,NAmes,1Fam,1Story,5,7,1985,Gable,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,4,111.0,522.0,2,4,912,0,912,0,1,1,0,2,3,0,Attchd,3,297.0,2,12,6,WD ,120000,0,1,49
20,RL,12216,2,Lvl,Corner,Gilbert,1Fam,1Story,6,5,2005,Gable,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,3,6,918.0,408.0,5,4,1326,0,1326,1,0,2,0,3,4,0,Attchd,3,388.0,2,120,6,WD ,203000,0,1,2
120,RL,3701,2,Lvl,Inside,StoneBr,TwnhsE,1Story,8,5,1987,Gable,HdBoard,HdBoard,None,0.0,3,3,CBlock,4,3,1,1,0.0,1191.0,3,4,1204,0,1204,0,0,2,0,2,3,0,Attchd,2,461.0,2,120,8,WD ,130000,0,1,19
60,RL,9760,3,Lvl,Inside,NAmes,1Fam,2Story,6,6,1964,Gable,HdBoard,HdBoard,BrkFace,360.0,3,3,CBlock,3,3,4,6,674.0,0.0,3,4,798,813,1611,1,0,1,1,4,3,0,Attchd,2,442.0,2,328,6,WD ,167900,0,1,44
190,RL,9873,3,Lvl,Inside,BrkSide,2fmCon,1Story,4,5,1970,Gable,HdBoard,HdBoard,BrkFace,160.0,3,3,CBlock,3,3,3,5,789.0,171.0,3,4,960,0,960,1,0,1,0,3,3,0,Detchd,1,576.0,2,0,5,WD ,129000,0,1,36
20,RL,10011,2,Lvl,Inside,NAmes,1Fam,1Story,5,6,1996,Gable,HdBoard,HdBoard,BrkFace,64.0,3,3,CBlock,3,3,1,4,360.0,710.0,3,4,1236,0,1236,0,1,1,0,2,4,1,Attchd,1,447.0,2,0,5,WD ,134450,0,0,49
30,RL,25339,3,Lvl,Inside,Sawyer,1Fam,1Story,5,7,2007,Gable,Wd Sdng,Wd Sdng,None,0.0,3,4,BrkTil,3,3,1,1,0.0,816.0,5,4,1416,0,1416,0,0,2,0,3,4,0,Attchd,1,576.0,0,0,8,WD ,112000,0,1,89
60,RL,8883,2,Lvl,Inside,SawyerW,1Fam,2Story,7,5,1988,Gable,HdBoard,HdBoard,BrkFace,360.0,4,3,PConc,4,3,1,6,608.0,0.0,5,4,946,927,1873,1,0,2,1,3,4,1,Attchd,2,619.0,2,108,5,WD ,207000,0,1,19
90,RM,3000,3,Bnk,Inside,OldTown,Duplex,2Story,5,1,1950,Hip,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,2,1,1,0.0,1040.0,3,4,1088,1040,2128,0,0,2,0,4,3,0,NA,0,0.0,2,0,9,WD ,62500,0,1,87
160,RL,2448,3,Lvl,Inside,NridgHt,Twnhs,2Story,7,5,2004,Gable,VinylSd,Wd Shng,Stone,106.0,4,3,PConc,4,3,1,6,573.0,191.0,5,4,764,862,1626,1,0,2,1,2,4,0,BuiltIn,2,474.0,2,0,10,WD ,154000,0,1,5
20,RL,7100,2,Lvl,Corner,NAmes,1Fam,1Story,5,7,1957,Gable,WdShing,Wd Shng,None,0.0,3,3,CBlock,3,3,1,6,708.0,108.0,3,3,816,0,816,1,0,1,0,2,3,0,Detchd,1,308.0,2,0,7,WD ,129900,0,0,49
160,RM,2592,3,Lvl,Inside,MeadowV,TwnhsE,2Story,5,3,1976,Gable,CemntBd,CmentBd,None,0.0,3,3,CBlock,4,3,1,3,129.0,175.0,3,4,536,576,1112,0,0,1,1,3,3,0,Attchd,1,336.0,2,182,4,WD ,85000,0,0,34
50,RM,5700,3,Lvl,Inside,OldTown,1Fam,1.5Fin,7,7,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,3,3,1,1,0.0,572.0,3,4,572,539,1111,0,0,1,0,2,3,1,Detchd,1,288.0,2,0,8,WD ,116900,0,1,82
160,RL,2289,3,Lvl,Inside,NPkVill,Twnhs,2Story,6,6,1978,Gable,Plywood,Brk Cmn,None,0.0,3,3,CBlock,3,3,1,5,311.0,544.0,3,4,855,586,1441,0,0,2,1,3,3,1,Attchd,1,440.0,2,28,4,WD ,148500,0,0,31
190,RL,12180,3,Lvl,Inside,Edwards,2fmCon,1.5Fin,4,4,1950,Gable,MetalSd,MetalSd,None,0.0,3,2,BrkTil,4,3,1,4,348.0,324.0,2,3,672,252,924,1,0,1,0,2,2,0,Detchd,1,280.0,2,0,7,WD ,80000,0,0,69
85,RL,7400,2,Lvl,CulDSac,Sawyer,1Fam,SFoyer,5,5,1984,Gable,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,3,2,104.0,0.0,3,4,1126,0,1126,1,0,1,0,2,3,0,Attchd,1,506.0,2,178,3,WD ,152000,0,0,24
20,RL,8842,3,Lvl,Corner,Edwards,1Fam,1Story,5,6,1954,Gable,VinylSd,VinylSd,None,0.0,3,4,CBlock,2,3,1,1,0.0,381.0,5,4,992,0,992,0,0,1,0,3,3,0,Detchd,1,319.0,2,60,1,Oth,155891,0,1,56
50,RL,8850,3,Bnk,Inside,BrkSide,1Fam,1.5Fin,6,7,1950,Gable,Wd Sdng,Wd Shng,None,0.0,3,4,PConc,3,3,1,1,0.0,768.0,5,4,752,624,1376,0,0,1,0,3,4,0,Detchd,1,576.0,1,0,2,WD ,165000,0,1,87
20,FV,9215,3,Lvl,Inside,Somerst,1Fam,1Story,7,5,2010,Hip,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1218.0,5,4,1218,0,1218,0,0,2,0,2,4,0,Attchd,2,676.0,2,0,4,New,204500,0,1,1
70,RL,9480,3,Lvl,Inside,NAmes,1Fam,2Story,5,7,1995,Gable,MetalSd,MetalSd,Stone,224.0,3,3,CBlock,3,3,1,2,386.0,342.0,5,4,888,756,1644,0,0,1,1,3,4,2,Attchd,1,312.0,2,168,6,WD ,146500,0,0,65
20,RL,11880,2,Lvl,Inside,NWAmes,1Fam,1Story,7,5,1978,Gable,Plywood,Plywood,BrkFace,206.0,3,3,CBlock,4,3,1,5,704.0,567.0,3,4,1601,0,1601,0,0,2,0,3,3,1,Attchd,2,478.0,2,0,4,COD,157000,0,0,31
70,RM,10800,3,Lvl,Inside,OldTown,1Fam,2Story,7,7,1999,Gable,Wd Sdng,Wd Shng,None,0.0,3,3,BrkTil,3,3,2,1,0.0,1313.0,4,4,1313,1182,2495,0,0,2,0,5,3,1,Detchd,1,342.0,2,0,12,WD ,184000,0,1,118
60,RL,7861,2,Lvl,Inside,Gilbert,1Fam,2Story,6,5,2003,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,457.0,326.0,5,4,807,702,1509,1,0,2,1,3,4,1,Attchd,3,393.0,2,100,6,WD ,183200,0,1,4
20,RL,11616,3,Lvl,Inside,Sawyer,1Fam,1Story,5,5,1962,Gable,Wd Sdng,Wd Sdng,BrkFace,116.0,3,3,CBlock,3,3,1,2,170.0,252.0,3,4,1092,0,1092,0,1,1,0,3,3,1,Attchd,1,288.0,2,0,9,WD ,139000,0,1,47
60,RL,10542,3,Lvl,Inside,NoRidge,1Fam,2Story,7,5,1994,Hip,Wd Sdng,ImStucc,BrkFace,651.0,4,3,PConc,4,3,4,6,1173.0,138.0,5,4,1325,1093,2418,1,0,2,1,3,4,1,Attchd,2,983.0,2,250,8,WD ,341000,0,1,15
160,RM,1680,3,Lvl,Inside,BrDale,Twnhs,2Story,6,5,1971,Gable,HdBoard,HdBoard,BrkFace,504.0,3,3,CBlock,3,3,1,3,156.0,327.0,3,4,483,504,987,0,0,1,1,2,3,0,Detchd,1,264.0,2,275,2,COD,96000,0,0,39
20,RM,8546,3,Lvl,Corner,Edwards,1Fam,1Story,4,5,2004,Gable,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,1,0.0,1121.0,5,4,1121,0,1121,0,0,2,0,2,3,0,Attchd,2,440.0,2,132,3,WD ,140000,0,1,7
20,RM,7407,3,Lvl,Inside,OldTown,1Fam,1Story,6,7,1996,Gable,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,6,600.0,312.0,3,3,1236,0,1236,1,0,1,0,2,3,0,Attchd,1,923.0,2,0,4,WD ,149700,0,1,53
20,RL,10140,3,Lvl,Inside,NWAmes,1Fam,1Story,5,6,1975,Gable,HdBoard,HdBoard,None,0.0,3,3,CBlock,4,3,1,5,788.0,268.0,5,4,1074,0,1074,1,0,1,1,3,3,0,Attchd,2,495.0,2,0,7,WD ,153500,0,1,31
20,A (agr),14584,3,Low,Inside,IDOTRR,1Fam,1Story,1,5,1952,Gable,AsbShng,VinylSd,None,0.0,2,1,Slab,0,0,0,0,0.0,0.0,1,3,733,0,733,0,0,1,0,2,2,0,Attchd,1,487.0,0,0,2,WD ,13100,0,0,56
